NAME,DESCRIPTION,CHECK DATE,AMOUNT
ABM INDUSTRIES INC,Service Contracts,04/15/2020,"$3,518.56"
ABM INDUSTRIES INC,Service Contracts,04/15/2020,"$4,364.22"
ABM INDUSTRIES INC,Service Contracts,04/15/2020,"$4,443.36"
ABM INDUSTRIES INC,Service Contracts,04/15/2020,"$5,376.61"
ACE MART RESTAURANT SUPPLY CO,Departmental Supplies,04/29/2020,"$6,408.25"
ACE MART RESTAURANT SUPPLY CO,Departmental Supplies,04/29/2020,"$8,771.86"
ACE MART RESTAURANT SUPPLY CO,Departmental Supplies,04/29/2020,"$16,421.24"
ACHIEVING THE DREAM INC,Memberships,04/29/2020,"$12,500.00"
ACT INC,Tests & Testing Services,04/22/2020,$36.00
ACUMEN ENTERPRISES INC,Construction,04/15/2020,"$29,092.00"
ADESTRA INC,"Copyrights, Royalties & Licens",04/22/2020,"$3,865.12"
ADESTRA INC,"Copyrights, Royalties & Licens",04/22/2020,"$1,804.67"
ADSWERVE INC,Advertising,04/15/2020,$121.58
ADSWERVE INC,Advertising,04/15/2020,$888.46
ADT US HOLDINGS INC DBA ADT LL,Other Contracted Svces/Labor,04/08/2020,$761.70
ADT US HOLDINGS INC DBA ADT LL,Other Contracted Svces/Labor,04/29/2020,$33.24
ADVANCENET TECHNOLOGY SERVICES,Other Contracted Svces/Labor,04/08/2020,"$8,750.00"
ADVANCENET TECHNOLOGY SERVICES,Other Contracted Svces/Labor,04/08/2020,"$5,400.00"
AGAVE PLUMBING INC,Repairs-Buildings,04/08/2020,"$13,960.00"
AGAVE PLUMBING INC,Repairs-Buildings,04/08/2020,"$4,360.00"
AGAVE PLUMBING INC,Repairs-Buildings,04/15/2020,"$14,084.00"
AGAVE PLUMBING INC,Repairs-Buildings,04/15/2020,"$1,669.00"
AIR PERFORMANCE SERVICE INC,Repairs-Buildings,04/22/2020,$263.75
AIR PERFORMANCE SERVICE INC,Repairs-Buildings,04/22/2020,"$31,176.39"
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$39.20
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$39.20
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$50.39
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$47.59
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$16.76
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$10.64
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$10.04
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$46.00
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$739.92
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$4.44
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$261.78
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$44.59
AIRGAS USA LLC,Classroom Supplies,04/15/2020,($44.59)
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$35.59
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$47.29
AIRGAS USA LLC,Classroom Supplies,04/15/2020,($47.29)
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$47.29
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$37.99
AIRGAS USA LLC,Classroom Supplies,04/15/2020,($47.29)
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$37.99
AIRGAS USA LLC,Classroom Supplies,04/15/2020,$7.54
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$589.05
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$113.24
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$47.36
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$4.24
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$39.20
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$33.17
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$67.31
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$36.59
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$7.14
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$4.44
AIRGAS USA LLC,Classroom Supplies,04/22/2020,$18.85
AIRGAS USA LLC,Rental/Lease-Other,04/29/2020,$27.37
AIRGAS USA LLC,Rental/Lease-Other,04/29/2020,$28.97
AIRGAS USA LLC,Rental/Lease-Other,04/29/2020,$7.14
AIRGAS USA LLC,Rental/Lease-Other,04/29/2020,$50.39
AIRGAS USA LLC,Rental/Lease-Other,04/29/2020,$47.59
AIRGAS USA LLC,Departmental Supplies,04/08/2020,$47.10
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$60.36
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$50.39
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$15.16
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$41.12
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$41.12
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$356.94
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$39.50
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$33.17
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$64.01
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$4.24
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$106.36
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$224.31
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$135.82
AIRGAS USA LLC,Rental/Lease-Furn. & Equip.,04/08/2020,$37.70
ALL AMERICAN AWARDS,Awards,04/08/2020,$415.00
ALL AMERICAN AWARDS,Awards,04/22/2020,$460.00
ALLEN & COMPANY ENVIRONMENTAL,Other Contracted Svces/Labor,04/08/2020,"$3,824.00"
ALLIANCE BUS GROUP INC,Repairs-Vehicles,04/22/2020,$103.38
ALLIED ELECTRONICS INC,Classroom Supplies,04/15/2020,$128.93
ALLIED MEDICAL PROD/AED SUPERS,Minor Equipment,04/08/2020,"$10,877.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$5,690.65"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$3,388.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,626.64"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$14,348.36"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$2,747.94"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$3,570.88"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$3,234.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$2,918.65"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,232.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,982.75"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/08/2020,"$1,053.94"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,058.75"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,$924.00
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,058.75"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$3,272.50"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$2,052.40"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,044.31"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/15/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$2,052.40"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$3,234.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$2,113.30"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$4,273.50"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,$750.88
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,617.28"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,063.56"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/22/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,$635.36
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$2,052.40"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$3,234.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALLIED UNIVERSAL SECURITY SERV,Other Contracted Svces/Labor,04/29/2020,"$1,078.00"
ALPS DALLAS INC,Repairs-Office Equipment,04/08/2020,$354.00
ALPS DALLAS INC,Repairs-Office Equipment,04/15/2020,$449.00
ALPS DALLAS INC,Repairs-Office Equipment,04/15/2020,$449.00
ALPS DALLAS INC,Repairs-Office Equipment,04/15/2020,$449.00
ALTEX ELECTRONICS LTD,Non-Inv Equipment,04/29/2020,$273.65
AMAZON.COM LLC,Office Supplies,04/08/2020,$106.99
AMAZON.COM LLC,Office Supplies,04/08/2020,$321.32
AMAZON.COM LLC,Office Supplies,04/08/2020,$155.97
AMAZON.COM LLC,Classroom Supplies,04/08/2020,$51.99
AMAZON.COM LLC,"Books, Booklets & Tapes",04/08/2020,$476.82
AMAZON.COM LLC,Cloud Based Services,04/08/2020,$6.40
AMAZON.COM LLC,Cloud Based Services,04/08/2020,$1.19
AMAZON.COM LLC,"Books, Booklets & Tapes",04/15/2020,$23.49
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$180.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$225.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$120.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$125.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$373.20
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$160.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$290.00
"AMBIUS, LLC (21)",Rental/Lease-Other,04/08/2020,$305.35
"AMBIUS, LLC (21)",Service Contracts,04/15/2020,$135.00
"AMBIUS, LLC (21)",Service Contracts,04/15/2020,$300.00
"AMBIUS, LLC (21)",Service Contracts,04/15/2020,$140.00
"AMBIUS, LLC (21)",Departmental Supplies,04/29/2020,"$3,708.00"
AMERICA TO GO,Official Functions,04/08/2020,$247.95
AMERICA TO GO,Refreshments,04/08/2020,$136.30
AMERICA TO GO,Official Functions,04/08/2020,$261.97
AMERICA TO GO,Official Functions,04/08/2020,$321.25
AMERICA TO GO,Official Functions,04/08/2020,$127.68
AMERICA TO GO,Official Functions,04/08/2020,"$1,065.00"
AMERICA TO GO,Official Functions,04/08/2020,$296.72
AMERICA TO GO,Official Functions,04/08/2020,$230.85
AMERICA TO GO,Official Functions,04/08/2020,$195.10
AMERICA TO GO,Official Functions,04/08/2020,$189.66
AMERICA TO GO,Official Functions,04/08/2020,$333.10
AMERICA TO GO,Official Functions,04/08/2020,"$1,702.50"
AMERICA TO GO,Official Functions,04/08/2020,"$1,350.80"
AMERICA TO GO,Official Functions,04/08/2020,"$1,839.68"
AMERICA TO GO,Official Functions,04/08/2020,$338.50
AMERICA TO GO,Official Functions,04/08/2020,$53.68
AMERICA TO GO,Official Functions,04/08/2020,$460.50
AMERICA TO GO,Official Functions,04/08/2020,$507.88
AMERICA TO GO,Official Functions,04/08/2020,$584.45
AMERICA TO GO,Official Functions,04/08/2020,$101.80
AMERICA TO GO,Official Functions,04/08/2020,$29.75
AMERICA TO GO,Official Functions,04/08/2020,$206.02
AMERICA TO GO,Official Functions,04/08/2020,$143.62
AMERICA TO GO,Official Functions,04/08/2020,$123.02
AMERICA TO GO,Official Functions,04/08/2020,$785.56
AMERICA TO GO,Official Functions,04/08/2020,$908.68
AMERICA TO GO,Official Functions,04/08/2020,$89.00
AMERICA TO GO,Official Functions,04/08/2020,"$1,035.28"
AMERICA TO GO,Official Functions,04/08/2020,$211.00
AMERICA TO GO,Official Functions,04/08/2020,"$1,760.00"
AMERICA TO GO,Official Functions,04/08/2020,"$3,075.00"
AMERICA TO GO,Official Functions,04/08/2020,$153.19
AMERICA TO GO,Miscellaneous,04/15/2020,$334.05
AMERICA TO GO,Miscellaneous,04/15/2020,$186.17
AMERICA TO GO,Miscellaneous,04/15/2020,$978.95
AMERICA TO GO,Miscellaneous,04/15/2020,$296.72
AMERICA TO GO,Miscellaneous,04/15/2020,$550.00
AMERICA TO GO,Miscellaneous,04/15/2020,$215.80
AMERICA TO GO,Miscellaneous,04/15/2020,$483.00
AMERICA TO GO,Miscellaneous,04/15/2020,"$6,100.00"
AMERICA TO GO,Miscellaneous,04/15/2020,"$8,000.00"
AMERICA TO GO,Miscellaneous,04/15/2020,$306.65
AMERICA TO GO,Miscellaneous,04/15/2020,"$2,284.40"
AMERICA TO GO,Miscellaneous,04/22/2020,$333.00
AMERICA TO GO,Miscellaneous,04/22/2020,$374.54
AMERICA TO GO,Miscellaneous,04/22/2020,$391.77
AMERICA TO GO,Staff Development,04/22/2020,$206.00
AMERICA TO GO,Official Functions,04/29/2020,$415.59
AMERICA TO GO,Official Functions,04/29/2020,$563.00
AMERICA TO GO,Official Functions,04/29/2020,$74.07
AMERICA TO GO,Official Functions,04/29/2020,$366.30
AMERICAN EXPRESS,Clearing - AP,04/08/2020,"$6,260.22"
AMERICAN EXPRESS,Clearing,04/08/2020,$403.98
"AMERICAN HEART ASSOCIATION, IN",Tests & Testing Services,04/08/2020,"$1,440.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/08/2020,$450.00
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/08/2020,"$1,860.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/08/2020,"$6,210.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/22/2020,"$2,935.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/22/2020,"$2,507.50"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/22/2020,"$7,070.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/29/2020,"$1,905.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/29/2020,"$2,420.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/29/2020,"$3,925.00"
AMERICAN SIGN LANGUAGE INTRPIN,Other Contracted Svces/Labor,04/29/2020,"$3,862.50"
"AMERIPRISE FINANCIAL SERVICES,",Payroll Deductions,04/29/2020,"$2,633.33"
"AMERIPRISE FINANCIAL SERVICES,",Payroll Deductions,04/29/2020,"$7,484.24"
ANIMAL TECHNOLOGIES,Classroom Supplies,04/08/2020,$205.50
ANN MCGEE-COOPER & ASSOCIATES,Memberships,04/29/2020,$500.00
APPA,Memberships,04/08/2020,$755.00
APPA,Memberships,04/08/2020,$272.00
APPA,Memberships,04/29/2020,$782.00
APPLE INC,Non-Inv Computer Equipment,04/08/2020,$571.00
APPLE INC,Non-Inv Computer Equipment,04/08/2020,$149.00
APPLE INC,Non-Inv Computer Equipment,04/08/2020,"$5,451.00"
APPLE INC,Non-Inv Computer Equipment,04/08/2020,$399.00
APPLE INC,Non-Inv Computer Equipment,04/15/2020,$899.00
APPLE INC,Non-Inv Computer Equipment,04/22/2020,$979.00
APPLE INC,Non-Inv Computer Equipment,04/22/2020,$232.00
APPLE INC,Non-Inv Computer Peripherals,04/29/2020,$89.00
APPLE INC,Non-Inv Computer Peripherals,04/29/2020,$716.00
APPLE INC,Non-Inv Computer Peripherals,04/29/2020,$299.00
ARC DOCUMENT SOLUTIONS LLC,Service Contracts,04/15/2020,$307.79
ARC DOCUMENT SOLUTIONS LLC,Service Contracts,04/15/2020,$534.96
"ARIES BUILDING SYSTEMS, LLC",Repairs-Buildings,04/29/2020,"$248,600.00"
ARTICULATE GLOBAL INC,Non-Inv Software,04/08/2020,"$2,860.79"
ASSESSMENT TECHNOLOGIES INSTIT,Tests & Testing Services,04/08/2020,$897.00
ASSESSMENT TECHNOLOGIES INSTIT,Tests & Testing Services,04/08/2020,"$2,418.00"
ASSESSMENT TECHNOLOGIES INSTIT,Tests & Testing Services,04/22/2020,"$2,688.00"
ASSESSMENT TECHNOLOGIES INSTIT,Tests & Testing Services,04/22/2020,"$4,092.00"
AT&T,Other Contracted Svces/Labor,04/08/2020,$736.00
AT&T,Telephone-Local Service,04/08/2020,$539.56
AT&T,Telephone-Local Service,04/08/2020,$246.72
AT&T,Telephone-Local Service,04/08/2020,$211.72
AT&T,Telephone-Local Service,04/08/2020,$164.48
AT&T,Telephone-Local Service,04/08/2020,$39.33
AT&T,Telephone-Local Service,04/15/2020,$835.98
AT&T,Other Contracted Svces/Labor,04/15/2020,"$35,003.09"
AT&T,Telephone-Local Service,04/15/2020,$346.86
AT&T,Telephone-Local Service,04/15/2020,$87.44
AT&T,Telephone-Local Service,04/15/2020,$35.19
AT&T,Telephone-Local Service,04/15/2020,$69.57
AT&T,Telephone-Local Service,04/15/2020,"$4,722.13"
AT&T,Telephone-Local Service,04/15/2020,$67.97
AT&T,Telephone-Local Service,04/15/2020,$88.36
AT&T,Telephone-Local Service,04/22/2020,$816.60
AT&T,Telephone-Local Service,04/22/2020,$163.88
AT&T,Telephone-Local Service,04/22/2020,$89.10
AT&T,Telephone-Local Service,04/22/2020,$120.17
AT&T,Telephone-Local Service,04/22/2020,$76.46
AT&T,Telephone-Local Service,04/22/2020,$40.96
AT&T,Telephone-Local Service,04/22/2020,$81.94
AT&T,Telephone-Local Service,04/22/2020,$382.50
AT&T,Telephone-Local Service,04/29/2020,$69.25
AT&T,Telephone-Local Service,04/29/2020,$835.78
AT&T,Other Contracted Svces/Labor,04/29/2020,"$58,215.46"
AT&T,Telephone-Local Service,04/29/2020,$120.27
AT&T,Telephone-Local Service,04/29/2020,$40.94
AT&T,Telephone-Local Service,04/29/2020,$409.40
AT&T,Telephone-Local Service,04/29/2020,$34.99
AT&T,Telephone-Local Service,04/29/2020,$122.82
AT&T,Telephone-Local Service,04/29/2020,$286.58
AT&T,Telephone-Local Service,04/29/2020,$368.46
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,"$2,023.28"
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,"$2,112.96"
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,$230.26
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,$81.26
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,$299.14
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,"$1,188.75"
ATMOS ENERGY CORPORATION,Utilities-Gas,04/08/2020,$301.51
ATMOS ENERGY CORPORATION,Utilities-Gas,04/15/2020,$232.20
ATMOS ENERGY CORPORATION,Utilities-Gas,04/15/2020,$269.00
ATMOS ENERGY CORPORATION,Utilities-Gas,04/22/2020,$382.13
ATMOS ENERGY CORPORATION,Utilities-Gas,04/22/2020,"$1,581.11"
ATMOS ENERGY CORPORATION,Utilities-Gas,04/22/2020,$158.49
ATMOS ENERGY CORPORATION,Utilities-Gas,04/29/2020,$582.06
ATMOS ENERGY CORPORATION,Utilities-Gas,04/29/2020,$182.40
